Num of Spin	Win Tier 0 FsType1 fsEntries	Win Tier 1 FsType1 fsEntries	Win Tier 2 FsType1 fsEntries	Win Tier 3 FsType1 fsEntries	Win Tier 4 FsType1 fsEntries	Win Tier 5 FsType1 fsEntries	Win Tier 6 FsType1 fsEntries	Win Tier 7 FsType1 fsEntries	Win Tier 8 FsType1 fsEntries	Win Tier 9 FsType1 fsEntries	Win Tier 10 FsType1 fsEntries	Win Tier 11 FsType1 fsEntries	Win Tier 12 FsType1 fsEntries	Win Tier 13 FsType1 fsEntries	Win Tier 14 FsType1 fsEntries	Win Tier 15 FsType1 fsEntries	Win Tier 16 FsType1 fsEntries	Win Tier 17 FsType1 fsEntries	Win Tier 18 FsType1 fsEntries	Win Tier 19 FsType1 fsEntries	Win Tier 20 FsType1 fsEntries	Win Tier 21 FsType1 fsEntries	Win Tier 22 FsType1 fsEntries	Win Tier 23 FsType1 fsEntries	Win Tier 24 FsType1 fsEntries	Win Tier 25 FsType1 fsEntries	Win Tier 0 FsType1 FreeSpins#	Win Tier 1 FsType1 FreeSpins#	Win Tier 2 FsType1 FreeSpins#	Win Tier 3 FsType1 FreeSpins#	Win Tier 4 FsType1 FreeSpins#	Win Tier 5 FsType1 FreeSpins#	Win Tier 6 FsType1 FreeSpins#	Win Tier 7 FsType1 FreeSpins#	Win Tier 8 FsType1 FreeSpins#	Win Tier 9 FsType1 FreeSpins#	Win Tier 10 FsType1 FreeSpins#	Win Tier 11 FsType1 FreeSpins#	Win Tier 12 FsType1 FreeSpins#	Win Tier 13 FsType1 FreeSpins#	Win Tier 14 FsType1 FreeSpins#	Win Tier 15 FsType1 FreeSpins#	Win Tier 16 FsType1 FreeSpins#	Win Tier 17 FsType1 FreeSpins#	Win Tier 18 FsType1 FreeSpins#	Win Tier 19 FsType1 FreeSpins#	Win Tier 20 FsType1 FreeSpins#	Win Tier 21 FsType1 FreeSpins#	Win Tier 22 FsType1 FreeSpins#	Win Tier 23 FsType1 FreeSpins#	Win Tier 24 FsType1 FreeSpins#	Win Tier 25 FsType1 FreeSpins#	Win Tier 0 FsType1 Hits#	Win Tier 1 FsType1 Hits#	Win Tier 2 FsType1 Hits#	Win Tier 3 FsType1 Hits#	Win Tier 4 FsType1 Hits#	Win Tier 5 FsType1 Hits#	Win Tier 6 FsType1 Hits#	Win Tier 7 FsType1 Hits#	Win Tier 8 FsType1 Hits#	Win Tier 9 FsType1 Hits#	Win Tier 10 FsType1 Hits#	Win Tier 11 FsType1 Hits#	Win Tier 12 FsType1 Hits#	Win Tier 13 FsType1 Hits#	Win Tier 14 FsType1 Hits#	Win Tier 15 FsType1 Hits#	Win Tier 16 FsType1 Hits#	Win Tier 17 FsType1 Hits#	Win Tier 18 FsType1 Hits#	Win Tier 19 FsType1 Hits#	Win Tier 20 FsType1 Hits#	Win Tier 21 FsType1 Hits#	Win Tier 22 FsType1 Hits#	Win Tier 23 FsType1 Hits#	Win Tier 24 FsType1 Hits#	Win Tier 25 FsType1 Hits#	Win Tier 0 FsType1 FsTotalPay	Win Tier 1 FsType1 FsTotalPay	Win Tier 2 FsType1 FsTotalPay	Win Tier 3 FsType1 FsTotalPay	Win Tier 4 FsType1 FsTotalPay	Win Tier 5 FsType1 FsTotalPay	Win Tier 6 FsType1 FsTotalPay	Win Tier 7 FsType1 FsTotalPay	Win Tier 8 FsType1 FsTotalPay	Win Tier 9 FsType1 FsTotalPay	Win Tier 10 FsType1 FsTotalPay	Win Tier 11 FsType1 FsTotalPay	Win Tier 12 FsType1 FsTotalPay	Win Tier 13 FsType1 FsTotalPay	Win Tier 14 FsType1 FsTotalPay	Win Tier 15 FsType1 FsTotalPay	Win Tier 16 FsType1 FsTotalPay	Win Tier 17 FsType1 FsTotalPay	Win Tier 18 FsType1 FsTotalPay	Win Tier 19 FsType1 FsTotalPay	Win Tier 20 FsType1 FsTotalPay	Win Tier 21 FsType1 FsTotalPay	Win Tier 22 FsType1 FsTotalPay	Win Tier 23 FsType1 FsTotalPay	Win Tier 24 FsType1 FsTotalPay	Win Tier 25 FsType1 FsTotalPay	Win Tier 0 FsType1 FsMax	Win Tier 1 FsType1 FsMax	Win Tier 2 FsType1 FsMax	Win Tier 3 FsType1 FsMax	Win Tier 4 FsType1 FsMax	Win Tier 5 FsType1 FsMax	Win Tier 6 FsType1 FsMax	Win Tier 7 FsType1 FsMax	Win Tier 8 FsType1 FsMax	Win Tier 9 FsType1 FsMax	Win Tier 10 FsType1 FsMax	Win Tier 11 FsType1 FsMax	Win Tier 12 FsType1 FsMax	Win Tier 13 FsType1 FsMax	Win Tier 14 FsType1 FsMax	Win Tier 15 FsType1 FsMax	Win Tier 16 FsType1 FsMax	Win Tier 17 FsType1 FsMax	Win Tier 18 FsType1 FsMax	Win Tier 19 FsType1 FsMax	Win Tier 20 FsType1 FsMax	Win Tier 21 FsType1 FsMax	Win Tier 22 FsType1 FsMax	Win Tier 23 FsType1 FsMax	Win Tier 24 FsType1 FsMax	Win Tier 25 FsType1 FsMax	
643000	0	0	0	0	0	0	23	365	692	706	708	516	347	336	232	163	368	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	2925	5606	5873	6029	4518	3161	3183	2341	1614	4059	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	2490	5054	5361	5472	4184	2938	2958	2182	1512	3761	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199820	5877080	17438920	24493200	31896960	28298000	22537920	25068380	19664120	15437780	45893220	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
644000	0	0	0	0	0	0	23	365	696	708	709	516	347	336	233	163	368	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	2925	5638	5889	6037	4518	3161	3183	2349	1614	4059	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	2490	5080	5377	5478	4184	2938	2958	2188	1512	3761	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199820	5877080	17539660	24564740	31943840	28298000	22537920	25068380	19746520	15437780	45893220	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
645000	0	0	0	0	0	0	23	365	697	710	710	519	348	337	233	164	368	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	2925	5646	5905	6045	4542	3169	3191	2349	1622	4059	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	2490	5086	5392	5485	4207	2946	2965	2188	1520	3761	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199820	5877080	17560580	24639880	31991280	28469460	22604160	25142660	19746520	15530840	45893220	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
646000	0	0	0	0	0	0	23	366	697	712	710	519	348	338	234	164	368	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	2933	5646	5921	6045	4542	3169	3199	2357	1622	4059	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	2496	5086	5407	5485	4207	2946	2973	2196	1520	3761	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199820	5887480	17560580	24710280	31991280	28469460	22604160	25213420	19828980	15530840	45893220	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
647000	0	0	0	0	0	0	23	366	699	713	711	520	349	338	234	164	368	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	2933	5662	5929	6058	4550	3177	3199	2357	1622	4059	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	2496	5100	5414	5498	4215	2954	2973	2196	1520	3761	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199820	5887480	17605060	24742280	32035920	28524060	22666680	25213420	19828980	15530840	45893220	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
648000	0	0	0	0	0	0	23	366	700	716	712	521	349	338	234	164	369	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	2933	5675	5958	6066	4563	3177	3199	2357	1622	4067	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	2496	5110	5438	5506	4227	2954	2973	2196	1520	3768	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199820	5887480	17632400	24838480	32076920	28583100	22666680	25213420	19828980	15530840	46013500	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
649000	0	0	0	0	0	0	23	369	702	717	712	523	349	338	235	164	370	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	2957	5691	5966	6066	4579	3177	3199	2365	1622	4075	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	2518	5125	5444	5506	4243	2954	2973	2203	1520	3776	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199820	5938240	17682380	24871500	32076920	28687680	22666680	25213420	19915720	15530840	46115500	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
650000	0	0	0	0	0	0	23	369	702	717	714	523	349	339	235	164	370	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	2957	5691	5966	6082	4579	3177	3212	2365	1622	4075	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	2518	5125	5444	5520	4243	2954	2984	2203	1520	3776	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199820	5938240	17682380	24871500	32171520	28687680	22666680	25284200	19915720	15530840	46115500	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
651000	0	0	0	0	0	0	23	371	702	718	716	524	350	339	236	164	370	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	2973	5691	5974	6098	4592	3185	3212	2383	1622	4075	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	2530	5125	5449	5533	4254	2962	2984	2220	1520	3776	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199820	5963200	17682380	24904500	32258380	28745000	22735500	25284200	20004100	15530840	46115500	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
652000	0	0	0	0	0	0	23	372	702	720	716	526	352	339	236	164	371	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	2981	5691	5990	6098	4608	3201	3212	2383	1622	4088	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	2538	5125	5463	5533	4266	2976	2984	2220	1520	3788	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199820	5977200	17682380	24974800	32258380	28860720	22866880	25284200	20004100	15530840	46217140	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
653000	0	0	0	0	0	0	23	373	703	722	718	527	352	339	236	164	371	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	2989	5699	6006	6114	4621	3201	3212	2383	1622	4088	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	2546	5131	5476	5549	4279	2976	2984	2220	1520	3788	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199820	5991220	17707580	25047700	32349200	28918060	22866880	25284200	20004100	15530840	46217140	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
654000	0	0	0	0	0	0	23	374	703	723	719	527	352	339	236	164	372	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	2997	5699	6014	6122	4621	3201	3212	2383	1622	4101	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	2551	5131	5484	5557	4279	2976	2984	2220	1520	3800	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199820	6010060	17707580	25079340	32394320	28918060	22866880	25284200	20004100	15530840	46331060	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
655000	0	0	0	0	0	0	23	374	704	723	719	527	353	341	236	164	373	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	2997	5707	6014	6122	4621	3209	3233	2383	1622	4109	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	2551	5138	5484	5557	4279	2984	3004	2220	1520	3808	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199820	6010060	17728000	25079340	32394320	28918060	22934000	25432220	20004100	15530840	46459760	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
656000	0	0	0	0	0	0	23	375	704	724	719	527	354	342	237	164	373	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	3005	5707	6022	6122	4621	3217	3241	2396	1622	4109	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	2558	5138	5492	5557	4279	2991	3012	2232	1520	3808	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199820	6028360	17728000	25116100	32394320	28918060	23003420	25505280	20088500	15530840	46459760	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
657000	0	0	0	0	0	0	23	375	704	725	721	527	354	342	238	164	374	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	3005	5707	6030	6138	4621	3217	3241	2409	1622	4122	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	2558	5138	5500	5573	4279	2991	3012	2245	1520	3820	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199820	6028360	17728000	25148760	32483320	28918060	23003420	25505280	20176960	15530840	46600160	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
658000	0	0	0	0	0	0	23	375	704	726	721	529	355	343	239	164	375	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	3005	5707	6038	6138	4647	3225	3249	2417	1622	4130	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	2558	5138	5508	5573	4303	2999	3020	2253	1520	3828	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199820	6028360	17728000	25182980	32483320	29030380	23068220	25578380	20260840	15530840	46758060	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
659000	0	0	0	0	0	0	23	375	706	726	721	529	355	343	239	164	375	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	3005	5728	6038	6138	4647	3225	3249	2417	1622	4130	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	2558	5154	5508	5573	4303	2999	3020	2253	1520	3828	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199820	6028360	17775660	25182980	32483320	29030380	23068220	25578380	20260840	15530840	46758060	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
660000	0	0	0	0	0	0	23	376	708	727	723	531	356	343	239	164	375	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	3013	5744	6046	6159	4673	3233	3249	2417	1622	4130	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	2565	5168	5514	5590	4327	3007	3020	2253	1520	3828	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199820	6043060	17826080	25220620	32567880	29137980	23135340	25578380	20260840	15530840	46758060	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
661000	0	0	0	0	0	0	24	376	709	728	723	532	357	344	240	164	375	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	3013	5752	6054	6159	4681	3241	3267	2425	1622	4130	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	2565	5176	5522	5590	4334	3015	3037	2261	1520	3828	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209340	6043060	17854200	25253380	32567880	29193500	23204540	25656100	20343340	15530840	46758060	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
662000	0	0	0	0	0	0	24	376	712	729	724	533	358	345	241	164	375	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	3013	5776	6062	6167	4689	3249	3275	2438	1622	4130	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	2565	5200	5530	5597	4341	3023	3045	2273	1520	3828	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209340	6043060	17927680	25286080	32611480	29248200	23271860	25728380	20427460	15530840	46758060	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
663000	0	0	0	0	0	0	24	376	713	732	724	533	359	345	242	164	376	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	3013	5784	6091	6167	4689	3257	3275	2451	1622	4143	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	2565	5206	5554	5597	4341	3030	3045	2286	1520	3841	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209340	6043060	17950320	25397860	32611480	29248200	23332860	25728380	20517080	15530840	46858440	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
664000	0	0	0	0	0	0	24	376	713	734	724	535	359	345	242	165	377	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	3013	5784	6107	6167	4710	3257	3275	2451	1630	4161	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	2565	5206	5569	5597	4362	3030	3045	2286	1528	3855	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209340	6043060	17950320	25476240	32611480	29367280	23332860	25728380	20517080	15623460	46966340	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
665000	0	0	0	0	0	0	24	376	714	736	724	535	359	345	242	165	377	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	3013	5792	6128	6167	4710	3257	3275	2451	1630	4161	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	2565	5213	5589	5597	4362	3030	3045	2286	1528	3855	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209340	6043060	17975020	25554060	32611480	29367280	23332860	25728380	20517080	15623460	46966340	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
666000	0	0	0	0	0	0	25	377	714	736	726	535	359	347	242	165	377	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	3021	5792	6128	6188	4710	3257	3296	2451	1630	4161	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	2571	5213	5589	5618	4362	3030	3066	2286	1528	3855	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216960	6056640	17975020	25554060	32697640	29367280	23332860	25878440	20517080	15623460	46966340	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
667000	0	0	0	0	0	0	25	377	715	736	730	535	360	347	242	165	377	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	3021	5800	6128	6225	4710	3270	3296	2451	1630	4161	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	2571	5220	5589	5651	4362	3041	3066	2286	1528	3855	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216960	6056640	17998880	25554060	32876280	29367280	23400940	25878440	20517080	15623460	46966340	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
668000	0	0	0	0	0	0	25	377	716	737	731	535	360	347	242	165	377	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	3021	5808	6136	6238	4710	3270	3296	2451	1630	4161	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	2571	5228	5596	5662	4362	3041	3066	2286	1528	3855	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216960	6056640	18019480	25584360	32922560	29367280	23400940	25878440	20517080	15623460	46966340	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
669000	0	0	0	0	0	0	25	379	717	737	731	536	362	347	243	165	378	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	3037	5816	6136	6238	4718	3286	3296	2464	1630	4189	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	2584	5234	5596	5662	4369	3057	3066	2295	1528	3880	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216960	6091660	18045580	25584360	32922560	29422740	23526500	25878440	20597540	15623460	47094560	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
670000	0	0	0	0	0	0	25	379	717	738	732	536	362	347	243	165	379	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	3037	5816	6144	6246	4718	3286	3296	2464	1630	4202	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	2584	5234	5603	5668	4369	3057	3066	2295	1528	3891	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216960	6091660	18045580	25622620	32970640	29422740	23526500	25878440	20597540	15623460	47204480	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
671000	0	0	0	0	0	0	25	379	717	740	732	536	363	347	243	165	379	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	3037	5816	6165	6246	4718	3294	3296	2464	1630	4202	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	2584	5234	5624	5668	4369	3064	3066	2295	1528	3891	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216960	6091660	18045580	25699820	32970640	29422740	23588800	25878440	20597540	15623460	47204480	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
672000	0	0	0	0	0	0	25	379	718	740	732	537	363	348	243	165	379	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	3037	5824	6165	6246	4731	3294	3304	2464	1630	4202	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	2584	5241	5624	5668	4380	3064	3074	2295	1528	3891	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216960	6091660	18068680	25699820	32970640	29478080	23588800	25952260	20597540	15623460	47204480	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
673000	0	0	0	0	0	0	25	381	718	740	734	537	363	348	245	165	381	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	3053	5824	6165	6262	4731	3294	3304	2485	1630	4218	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	2596	5241	5624	5682	4380	3064	3074	2314	1528	3907	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216960	6122780	18068680	25699820	33068280	29478080	23588800	25952260	20765700	15623460	47453000	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
674000	0	0	0	0	0	0	25	381	719	741	736	538	363	349	246	165	381	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	3053	5832	6173	6278	4739	3294	3312	2493	1630	4218	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	2596	5248	5632	5697	4388	3064	3082	2321	1528	3907	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216960	6122780	18098300	25731380	33161360	29535320	23588800	26027100	20846900	15623460	47453000	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
675000	0	0	0	0	0	0	25	383	719	742	738	540	363	351	246	165	381	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	3069	5832	6181	6294	4755	3294	3328	2493	1630	4218	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	2611	5248	5639	5713	4403	3064	3097	2321	1528	3907	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216960	6153580	18098300	25770800	33250200	29639860	23588800	26178100	20846900	15623460	47453000	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
676000	0	0	0	0	0	0	25	384	719	743	739	541	363	351	246	165	381	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	3077	5832	6189	6307	4763	3294	3328	2493	1630	4218	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	2618	5248	5647	5724	4411	3064	3097	2321	1528	3907	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216960	6170400	18098300	25802500	33293140	29697220	23588800	26178100	20846900	15623460	47453000	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
677000	0	0	0	0	0	0	25	384	719	744	739	541	364	352	247	165	381	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	3077	5832	6197	6307	4763	3302	3336	2511	1630	4218	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	2618	5248	5654	5724	4411	3071	3105	2333	1528	3907	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216960	6170400	18098300	25841320	33293140	29697220	23649400	26252500	20936620	15623460	47453000	1781320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	59940	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
