Num of Spin	TotalWinAmount	Total CoinIn	Total CoinOut	PayBack	Win Standard Deviation	RTP Standard Deviation	Win Tier 0 Count	Win Tier 1 Count	Win Tier 2 Count	Win Tier 3 Count	Win Tier 4 Count	Win Tier 5 Count	Win Tier 6 Count	Win Tier 7 Count	Win Tier 8 Count	Win Tier 9 Count	Win Tier 10 Count	Win Tier 11 Count	Win Tier 12 Count	Win Tier 13 Count	Win Tier 14 Count	Win Tier 15 Count	Win Tier 16 Count	Win Tier 17 Count	Win Tier 18 Count	Win Tier 19 Count	Win Tier 20 Count	Win Tier 21 Count	Win Tier 22 Count	Win Tier 23 Count	Win Tier 24 Count	Win Tier 25 Count	Win Tier 0 TotalWin	Win Tier 1 TotalWin	Win Tier 2 TotalWin	Win Tier 3 TotalWin	Win Tier 4 TotalWin	Win Tier 5 TotalWin	Win Tier 6 TotalWin	Win Tier 7 TotalWin	Win Tier 8 TotalWin	Win Tier 9 TotalWin	Win Tier 10 TotalWin	Win Tier 11 TotalWin	Win Tier 12 TotalWin	Win Tier 13 TotalWin	Win Tier 14 TotalWin	Win Tier 15 TotalWin	Win Tier 16 TotalWin	Win Tier 17 TotalWin	Win Tier 18 TotalWin	Win Tier 19 TotalWin	Win Tier 20 TotalWin	Win Tier 21 TotalWin	Win Tier 22 TotalWin	Win Tier 23 TotalWin	Win Tier 24 TotalWin	Win Tier 25 TotalWin	Base 0 Total Max Pay	Base 1 Total Max Pay	Base 2 Total Max Pay	Base 3 Total Max Pay	Base 4 Total Max Pay	Base 5 Total Max Pay	Base 6 Total Max Pay	Base 7 Total Max Pay	Base 8 Total Max Pay	Base 9 Total Max Pay	Base 10 Total Max Pay	Base 11 Total Max Pay	Base 12 Total Max Pay	Base 13 Total Max Pay	Base 14 Total Max Pay	Base 15 Total Max Pay	Base 16 Total Max Pay	Base 17 Total Max Pay	Base 18 Total Max Pay	Base 19 Total Max Pay	Base 20 Total Max Pay	Base 21 Total Max Pay	Base 22 Total Max Pay	Base 23 Total Max Pay	Base 24 Total Max Pay	Base 25 Total Max Pay	Fs 0 Total Max Pay	Fs 1 Total Max Pay	Fs 2 Total Max Pay	Fs 3 Total Max Pay	Fs 4 Total Max Pay	Fs 5 Total Max Pay	Fs 6 Total Max Pay	Fs 7 Total Max Pay	Fs 8 Total Max Pay	Fs 9 Total Max Pay	Fs 10 Total Max Pay	Fs 11 Total Max Pay	Fs 12 Total Max Pay	Fs 13 Total Max Pay	Fs 14 Total Max Pay	Fs 15 Total Max Pay	Fs 16 Total Max Pay	Fs 17 Total Max Pay	Fs 18 Total Max Pay	Fs 19 Total Max Pay	Fs 20 Total Max Pay	Fs 21 Total Max Pay	Fs 22 Total Max Pay	Fs 23 Total Max Pay	Fs 24 Total Max Pay	Fs 25 Total Max Pay	Bonus 0 Total Max Pay	Bonus 1 Total Max Pay	Bonus 2 Total Max Pay	Bonus 3 Total Max Pay	Bonus 4 Total Max Pay	Bonus 5 Total Max Pay	Bonus 6 Total Max Pay	Bonus 7 Total Max Pay	Bonus 8 Total Max Pay	Bonus 9 Total Max Pay	Bonus 10 Total Max Pay	Bonus 11 Total Max Pay	Bonus 12 Total Max Pay	Bonus 13 Total Max Pay	Bonus 14 Total Max Pay	Bonus 15 Total Max Pay	Bonus 16 Total Max Pay	Bonus 17 Total Max Pay	Bonus 18 Total Max Pay	Bonus 19 Total Max Pay	Bonus 20 Total Max Pay	Bonus 21 Total Max Pay	Bonus 22 Total Max Pay	Bonus 23 Total Max Pay	Bonus 24 Total Max Pay	Bonus 25 Total Max Pay	Max Pay 0 Total Hit	Max Pay 1 Total Hit	Max Pay 2 Total Hit	Max Pay 3 Total Hit	Max Pay 4 Total Hit	Max Pay 5 Total Hit	Max Pay 6 Total Hit	Max Pay 7 Total Hit	Max Pay 8 Total Hit	Max Pay 9 Total Hit	Max Pay 10 Total Hit	Max Pay 11 Total Hit	Max Pay 12 Total Hit	Max Pay 13 Total Hit	Max Pay 14 Total Hit	Max Pay 15 Total Hit	Max Pay 16 Total Hit	Max Pay 17 Total Hit	Max Pay 18 Total Hit	Max Pay 19 Total Hit	Max Pay 20 Total Hit	Max Pay 21 Total Hit	Max Pay 22 Total Hit	Max Pay 23 Total Hit	Max Pay 24 Total Hit	Max Pay 25 Total Hit	Max Pay 0 Award	Max Pay 1 Award	Max Pay 2 Award	Max Pay 3 Award	Max Pay 4 Award	Max Pay 5 Award	Max Pay 6 Award	Max Pay 7 Award	Max Pay 8 Award	Max Pay 9 Award	Max Pay 10 Award	Max Pay 11 Award	Max Pay 12 Award	Max Pay 13 Award	Max Pay 14 Award	Max Pay 15 Award	Max Pay 16 Award	Max Pay 17 Award	Max Pay 18 Award	Max Pay 19 Award	Max Pay 20 Award	Max Pay 21 Award	Max Pay 22 Award	Max Pay 23 Award	Max Pay 24 Award	Max Pay 25 Award	Base 0 Total Pay	Base 1 Total Pay	Base 2 Total Pay	Base 3 Total Pay	Base 4 Total Pay	Base 5 Total Pay	Base 6 Total Pay	Base 7 Total Pay	Base 8 Total Pay	Base 9 Total Pay	Base 10 Total Pay	Base 11 Total Pay	Base 12 Total Pay	Base 13 Total Pay	Base 14 Total Pay	Base 15 Total Pay	Base 16 Total Pay	Base 17 Total Pay	Base 18 Total Pay	Base 19 Total Pay	Base 20 Total Pay	Base 21 Total Pay	Base 22 Total Pay	Base 23 Total Pay	Base 24 Total Pay	Base 25 Total Pay	Fs 0 Total Pay	Fs 1 Total Pay	Fs 2 Total Pay	Fs 3 Total Pay	Fs 4 Total Pay	Fs 5 Total Pay	Fs 6 Total Pay	Fs 7 Total Pay	Fs 8 Total Pay	Fs 9 Total Pay	Fs 10 Total Pay	Fs 11 Total Pay	Fs 12 Total Pay	Fs 13 Total Pay	Fs 14 Total Pay	Fs 15 Total Pay	Fs 16 Total Pay	Fs 17 Total Pay	Fs 18 Total Pay	Fs 19 Total Pay	Fs 20 Total Pay	Fs 21 Total Pay	Fs 22 Total Pay	Fs 23 Total Pay	Fs 24 Total Pay	Fs 25 Total Pay	Bonus 0 Total Pay	Bonus 1 Total Pay	Bonus 2 Total Pay	Bonus 3 Total Pay	Bonus 4 Total Pay	Bonus 5 Total Pay	Bonus 6 Total Pay	Bonus 7 Total Pay	Bonus 8 Total Pay	Bonus 9 Total Pay	Bonus 10 Total Pay	Bonus 11 Total Pay	Bonus 12 Total Pay	Bonus 13 Total Pay	Bonus 14 Total Pay	Bonus 15 Total Pay	Bonus 16 Total Pay	Bonus 17 Total Pay	Bonus 18 Total Pay	Bonus 19 Total Pay	Bonus 20 Total Pay	Bonus 21 Total Pay	Bonus 22 Total Pay	Bonus 23 Total Pay	Bonus 24 Total Pay	Bonus 25 Total Pay	Fs1 Total Entries	Fs1 Total Win	Fs1 Win StdDev	Fs1 RTP StdDev	
454000	200.0	454000000	4.3630096E8	0.9610153303964758	5573.762653066288	5.65600394076524	328686	81261	10940	5733	4726	3247	9728	5515	1663	548	549	366	251	263	156	113	249	6	0	0	0	0	0	0	0	0	0	31914100	17397460	15055560	17274940	15286000	71634400	72590680	39147340	19014420	24665180	20082760	16320440	19622820	13243940	10690860	31023440	1336620	0	0	0	0	0	0	0	0	0	1873000	6662000	4242000	7324000	5985000	7620060	3920000	270000	560000	800	400	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	0	90000	80000	49200	59600	139320	80000	90000	199800	199540	245800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328686	1873	3331	1414	1831	1197	763	196	12	16	1	1	2	1	1	2	1	1	0	0	0	0	0	0	0	0	0	1000	2000	3000	4000	5000	10000	20000	30000	40000	50000	60000	69960	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	0	31914100	17397460	15055560	17274940	15286000	71515580	68704380	26978240	2458020	2180760	224040	78060	82960	5180	4040	11880	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118820	3886300	12169100	16556400	22484420	19858720	16242380	19539860	13238760	10686820	31011560	1336220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3111	167129360	31130.924195012514	61.77486364305996	
455000	0.0	455000000	4.375652E8	0.9616817582417583	5579.001465093314	5.661279815697741	329409	81426	10972	5747	4738	3254	9753	5523	1668	549	551	367	254	263	156	113	251	6	0	0	0	0	0	0	0	0	0	31981020	17450140	15091220	17319760	15318700	71818740	72694580	39263300	19048080	24755880	20138260	16518320	19622820	13243940	10690860	31272960	1336620	0	0	0	0	0	0	0	0	0	1875000	6690000	4248000	7348000	5990000	7630060	3920000	270000	560000	800	400	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	0	90000	80000	49200	59600	139320	80000	90000	199800	199540	245800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329409	1875	3345	1416	1837	1198	764	196	12	16	1	1	2	1	1	2	1	1	0	0	0	0	0	0	0	0	0	1000	2000	3000	4000	5000	10000	20000	30000	40000	50000	60000	69960	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	0	31981020	17450140	15091220	17319760	15318700	71699920	68808280	27052240	2458020	2180760	226040	78060	82960	5180	4040	11880	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118820	3886300	12211060	16590060	22575120	19912220	16440260	19539860	13238760	10686820	31261080	1336220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3122	167796580	31147.29921974258	61.80421870985757	
456000	4300.0	456000000	4.385182E8	0.9616627192982456	5575.857299225789	5.658178134964979	330106	81618	10999	5762	4747	3261	9777	5544	1670	553	553	367	254	263	156	113	251	6	0	0	0	0	0	0	0	0	0	32054700	17491580	15131260	17351540	15350500	71997560	72964700	39314420	19193580	24844580	20138260	16518320	19622820	13243940	10690860	31272960	1336620	0	0	0	0	0	0	0	0	0	1879000	6706000	4260000	7356000	5995000	7650060	3920000	270000	560000	800	400	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	0	90000	80000	49200	59600	139320	80000	90000	199800	199540	245800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330106	1879	3353	1420	1839	1199	766	196	12	16	1	1	2	1	1	2	1	1	0	0	0	0	0	0	0	0	0	1000	2000	3000	4000	5000	10000	20000	30000	40000	50000	60000	69960	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	0	32054700	17491580	15131260	17351540	15350500	71878740	69065180	27052240	2458020	2180760	226040	78060	82960	5180	4040	11880	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118820	3899520	12262180	16735560	22663820	19912220	16440260	19539860	13238760	10686820	31261080	1336220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3131	168095120	31126.59809644301	61.74270352551625	
457000	0.0	457000000	4.3938588E8	0.961457067833698	5574.718529258175	5.657020980491404	330835	81797	11023	5768	4756	3270	9802	5555	1674	553	555	367	254	264	156	113	252	6	0	0	0	0	0	0	0	0	0	32123960	17531180	15145960	17385140	15392200	72177400	73095700	39405360	19193580	24931920	20138260	16518320	19695620	13243940	10690860	31379860	1336620	0	0	0	0	0	0	0	0	0	1882000	6722000	4260000	7372000	6010000	7670060	3920000	270000	560000	800	400	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	0	90000	80000	49200	59600	139320	80000	90000	199800	199540	245800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330835	1882	3361	1420	1843	1202	768	196	12	16	1	1	2	1	1	2	1	1	0	0	0	0	0	0	0	0	0	1000	2000	3000	4000	5000	10000	20000	30000	40000	50000	60000	69960	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	0	32123960	17531180	15145960	17385140	15392200	72058580	69196180	27119240	2458020	2180760	226040	78060	82960	5180	4040	11880	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118820	3899520	12286120	16735560	22751160	19912220	16440260	19612660	13238760	10686820	31367980	1336220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3136	168386100	31123.828758882555	61.74751589068799	
458000	0.0	458000000	4.403941E8	0.9615591703056768	5576.447311026621	5.658741967136606	331588	81960	11041	5773	4768	3272	9830	5565	1677	554	556	367	256	264	157	113	253	6	0	0	0	0	0	0	0	0	0	32186120	17559380	15159780	17431340	15401800	72387880	73240520	39476260	19230020	24979400	20138260	16642740	19695620	13329340	10690860	31508160	1336620	0	0	0	0	0	0	0	0	0	1885000	6736000	4263000	7400000	6010000	7700060	3940000	270000	560000	800	400	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	0	90000	80000	49200	59600	139320	80000	90000	199800	199540	245800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331588	1885	3368	1421	1850	1202	771	197	12	16	1	1	2	1	1	2	1	1	0	0	0	0	0	0	0	0	0	1000	2000	3000	4000	5000	10000	20000	30000	40000	50000	60000	69960	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	0	32186120	17559380	15159780	17431340	15401800	72259240	69341000	27143440	2458020	2180760	226040	78160	82960	5180	4040	11880	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128640	3899520	12332820	16772000	22798640	19912220	16564580	19612660	13324160	10686820	31496280	1336220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3145	168864560	31134.61633441045	61.7516385172967	
459000	0.0	459000000	4.4112934E8	0.9610661002178649	5572.788354284037	5.6550524392449075	332328	82133	11062	5783	4780	3277	9849	5579	1679	556	557	368	256	264	157	113	253	6	0	0	0	0	0	0	0	0	0	32251060	17589800	15185200	17475060	15425200	72533840	73423620	39523560	19299640	25026760	20192260	16642740	19695620	13329340	10690860	31508160	1336620	0	0	0	0	0	0	0	0	0	1888000	6740000	4266000	7420000	6020000	7740060	3960000	270000	560000	800	400	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	0	90000	80000	49200	59600	139320	80000	90000	199800	199540	245800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332328	1888	3370	1422	1855	1204	775	198	12	16	1	1	2	1	1	2	1	1	0	0	0	0	0	0	0	0	0	1000	2000	3000	4000	5000	10000	20000	30000	40000	50000	60000	69960	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	0	32251060	17589800	15185200	17475060	15425200	72405200	69504300	27190740	2458020	2180760	226040	78160	82960	5180	4040	11880	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128640	3919320	12332820	16841620	22846000	19966220	16564580	19612660	13324160	10686820	31496280	1336220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3150	169055340	31119.701837638033	61.7228209023101	
460000	0.0	460000000	4.4228762E8	0.9614948260869565	5576.838345476933	5.65911638263005	333041	82315	11086	5796	4796	3284	9871	5589	1686	557	557	370	256	264	158	113	255	6	0	0	0	0	0	0	0	0	0	32323980	17628140	15218820	17533700	15457840	72692280	73552020	39683760	19329740	25026760	20300840	16642740	19695620	13411780	10690860	31762120	1336620	0	0	0	0	0	0	0	0	0	1892000	6746000	4278000	7452000	6030000	7740060	3960000	270000	560000	800	400	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	0	90000	80000	49200	59600	139320	80000	90000	199800	199540	245800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333041	1892	3373	1426	1863	1206	775	198	12	16	1	1	2	1	1	2	1	1	0	0	0	0	0	0	0	0	0	1000	2000	3000	4000	5000	10000	20000	30000	40000	50000	60000	69960	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	0	32323980	17628140	15218820	17533700	15457840	72563640	69632700	27324740	2488120	2180760	226040	78160	82960	5180	4040	11880	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128640	3919320	12359020	16841620	22846000	20074800	16564580	19612660	13406600	10686820	31750240	1336220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3156	169526520	31153.589930498667	61.78072526225241	
461000	0.0	461000000	4.433979E8	0.9618175704989154	5579.226106671602	5.661524263682363	333785	82486	11101	5805	4800	3291	9893	5606	1689	557	560	373	256	264	158	113	257	6	0	0	0	0	0	0	0	0	0	32394380	17652820	15243020	17548100	15491140	72850440	73760660	39746860	19329740	25156480	20463000	16642740	19695620	13411780	10690860	31983640	1336620	0	0	0	0	0	0	0	0	0	1899000	6754000	4287000	7456000	6045000	7760060	3960000	270000	560000	800	400	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	0	90000	80000	49200	59600	139320	80000	90000	199800	199540	245800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333785	1899	3377	1429	1864	1209	777	198	12	16	1	1	2	1	1	2	1	1	0	0	0	0	0	0	0	0	0	1000	2000	3000	4000	5000	10000	20000	30000	40000	50000	60000	69960	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	0	32394380	17652820	15243020	17548100	15491140	72721800	69816920	27387840	2488120	2180960	226240	78160	82960	5180	4040	11880	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128640	3943740	12359020	16841620	22975520	20236760	16564580	19612660	13406600	10686820	31971760	1336220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3166	170063940	31157.49487231373	61.78276639308707	
462000	0.0	462000000	4.4433178E8	0.9617570995670995	5577.980371916366	5.660286366256538	334497	82674	11128	5818	4808	3294	9919	5619	1695	558	560	374	257	264	158	113	258	6	0	0	0	0	0	0	0	0	0	32467260	17697000	15276840	17578620	15503980	73028100	73929960	39888840	19362160	25156480	20516500	16705740	19695620	13411780	10690860	32085420	1336620	0	0	0	0	0	0	0	0	0	1901000	6772000	4296000	7476000	6045000	7770060	3980000	270000	560000	800	400	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	0	90000	80000	49200	59600	139320	80000	90000	199800	199540	245800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334497	1901	3386	1432	1869	1209	778	199	12	16	1	1	2	1	1	2	1	1	0	0	0	0	0	0	0	0	0	1000	2000	3000	4000	5000	10000	20000	30000	40000	50000	60000	69960	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	0	32467260	17697000	15276840	17578620	15503980	72899460	69969320	27503840	2488120	2180960	226240	78160	82960	5180	4040	11880	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128640	3960640	12385000	16874040	22975520	20290260	16627580	19612660	13406600	10686820	32073540	1336220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3172	170357520	31153.19229062401	61.772779595111935	
463000	3000.0	463000000	4.4594264E8	0.963159049676026	5597.215525005638	5.679480344918409	335211	82854	11159	5828	4822	3299	9939	5632	1698	558	560	375	259	265	159	116	259	7	0	0	0	0	0	0	0	0	0	32532840	17744700	15304360	17629060	15527780	73185540	74091160	39956040	19362160	25156480	20569500	16832660	19773960	13493080	10976060	32242540	1564720	0	0	0	0	0	0	0	0	0	1906000	6784000	4308000	7500000	6055000	7790060	3980000	270000	560000	800	400	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	0	90000	80000	49200	59600	139320	80000	90000	199800	199540	245800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335211	1906	3392	1436	1875	1211	780	199	12	16	1	1	2	1	1	2	1	1	0	0	0	0	0	0	0	0	0	1000	2000	3000	4000	5000	10000	20000	30000	40000	50000	60000	69960	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	0	32532840	17744700	15304360	17629060	15527780	73056900	70130520	27571040	2488120	2180960	226240	78160	82960	5180	4040	11880	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128640	3960640	12385000	16874040	22975520	20343260	16754500	19691000	13487900	10972020	32230660	1564320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3182	171367500	31344.597374749712	61.99771183415722	
464000	0.0	464000000	4.4669576E8	0.9627063793103449	5594.0459860888295	5.6762799496870215	335926	83053	11183	5834	4834	3302	9963	5643	1701	558	561	376	259	266	159	116	259	7	0	0	0	0	0	0	0	0	0	32611420	17783580	15321400	17671800	15541480	73366620	74236840	40021040	19362160	25200600	20621300	16832660	19848460	13493080	10976060	32242540	1564720	0	0	0	0	0	0	0	0	0	1909000	6800000	4314000	7520000	6060000	7810060	3980000	270000	560000	800	400	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	0	90000	80000	49200	59600	139320	80000	90000	199800	199540	245800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335926	1909	3400	1438	1880	1212	782	199	12	16	1	1	2	1	1	2	1	1	0	0	0	0	0	0	0	0	0	1000	2000	3000	4000	5000	10000	20000	30000	40000	50000	60000	69960	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	0	32611420	17783580	15321400	17671800	15541480	73237980	70238520	27636040	2488120	2180960	226240	78160	82960	5180	4040	11880	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128640	3998320	12385000	16874040	23019640	20395060	16754500	19765500	13487900	10972020	32230660	1564320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3187	171575600	31334.91448852442	61.976254790272925	
465000	0.0	465000000	4.4795836E8	0.963351311827957	5597.8569876221645	5.680145121724304	336646	83237	11199	5847	4843	3306	9987	5660	1704	561	565	376	259	267	159	116	261	7	0	0	0	0	0	0	0	0	0	32688020	17809100	15353680	17704000	15560220	73548220	74461660	40092240	19471880	25378140	20621300	16832660	19925320	13493080	10976060	32478060	1564720	0	0	0	0	0	0	0	0	0	1915000	6812000	4317000	7532000	6065000	7830060	3980000	270000	560000	800	400	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	0	90000	80000	49200	59600	139320	80000	90000	199800	199540	245800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336646	1915	3406	1439	1883	1213	784	199	12	16	1	1	2	1	1	2	1	1	0	0	0	0	0	0	0	0	0	1000	2000	3000	4000	5000	10000	20000	30000	40000	50000	60000	69960	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	0	32688020	17809100	15353680	17704000	15560220	73411580	70429360	27707240	2488120	2180960	226240	78160	82960	5180	4040	11880	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136640	4032300	12385000	16983760	23197180	20395060	16754500	19842360	13487900	10972020	32466180	1564320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3200	172217220	31347.450688413246	61.96689138618084	
466000	0.0	466000000	4.4898234E8	0.9634814163090129	5597.2387394455445	5.679557900567624	337374	83404	11227	5861	4855	3313	10005	5675	1709	561	569	376	260	267	159	117	261	7	0	0	0	0	0	0	0	0	0	32758320	17852500	15391160	17746420	15593340	73683120	74661300	40215040	19471880	25554480	20621300	16897860	19925320	13493080	11074440	32478060	1564720	0	0	0	0	0	0	0	0	0	1921000	6822000	4329000	7540000	6080000	7860060	4000000	270000	560000	800	400	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	0	90000	80000	49200	59600	139320	80000	90000	199800	199540	245800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337374	1921	3411	1443	1885	1216	787	200	12	16	1	1	2	1	1	2	1	1	0	0	0	0	0	0	0	0	0	1000	2000	3000	4000	5000	10000	20000	30000	40000	50000	60000	69960	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	0	32758320	17852500	15391160	17746420	15593340	73546480	70629000	27772540	2488120	2226160	226240	78160	82960	5180	4040	11880	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136640	4032300	12442500	16983760	23328320	20395060	16819700	19842360	13487900	11070400	32466180	1564320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3207	172569440	31331.6325177448	61.95229884788476	
467000	0.0	467000000	4.4999558E8	0.963587965738758	5596.595347348439	5.6789419128615926	338090	83589	11251	5873	4865	3320	10022	5692	1716	563	569	377	261	267	159	117	262	7	0	0	0	0	0	0	0	0	0	32836140	17892260	15422500	17783620	15626480	73799420	74878200	40379480	19543740	25554480	20678740	16958380	19925320	13493080	11074440	32584580	1564720	0	0	0	0	0	0	0	0	0	1932000	6840000	4332000	7556000	6090000	7870060	4020000	270000	560000	800	400	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	0	90000	80000	49200	59600	139320	80000	90000	199800	199540	245800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338090	1932	3420	1444	1889	1218	788	201	12	16	1	1	2	1	1	2	1	1	0	0	0	0	0	0	0	0	0	1000	2000	3000	4000	5000	10000	20000	30000	40000	50000	60000	69960	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	0	32836140	17892260	15422500	17783620	15626480	73662780	70834660	27888360	2488320	2226160	226240	78160	82960	5180	4040	11880	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136640	4043540	12491120	17055420	23328320	20452500	16880220	19842360	13487900	11070400	32572700	1564320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3215	172925440	31327.69311962679	61.93032122684635	
